Country,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
Canada,2024,February,Saturday,Morning,Urban,Highway,Snowy,483.651217478139,1,113,18-25,Female,0.0390654492160666,0,Moderate,1,2,Moderate,9,3,44.2492878037958,1979.77805199116,Icy,Speeding,0,41654.4407424451,33102.5344200637,North America,63.8078409600985
Canada,2024,August,Saturday,Night,Rural,Highway,Snowy,292.387590830807,4,87,41-60,Female,0.248326691479093,1,Poor,0,2,Moderate,10,1,16.854706260223,4018.28803846153,Dry,Mechanical Failure,7,15377.9758207136,83210.1453085087,Europe,4052.25252328603
Canada,2024,August,Saturday,Night,Urban,Highway,Snowy,75.7093209341292,4,96,61+,Male,0.036972272660393,1,Good,0,0,Moderate,3,3,49.2019884586506,5355.58142633203,Dry,Mechanical Failure,2,5228.03057168187,46609.2062761247,North America,3059.88650671878
Canada,2024,February,Saturday,Afternoon,Rural,Highway,Snowy,130.859317810692,4,112,61+,Male,0.102287821154818,0,Moderate,0,0,Minor,2,4,20.0734798041196,5258.5148819855,Icy,Distracted Driving,6,24553.6147067284,44524.8301725872,Australia,782.525689514598
Canada,2024,October,Saturday,Evening,Rural,Street,Rainy,183.396914359559,4,91,<18,Male,0.0410471036520349,0,Poor,2,2,Severe,3,2,6.09291475547289,5296.00110414483,Wet,Distracted Driving,6,22129.5244223287,67576.7960143564,South America,3655.49168149211
Canada,2024,June,Saturday,Afternoon,Urban,Street,Rainy,434.171268927005,4,35,26-40,Female,0.116922356260957,0,Good,0,0,Moderate,9,3,8.30551441364364,1045.32794680485,Icy,Distracted Driving,0,13254.1209339747,79454.5246036292,South America,3377.32147971909
Canada,2024,August,Saturday,Evening,Rural,Street,Rainy,160.227894935002,2,74,26-40,Female,0.211909804166422,1,Poor,2,2,Minor,6,4,30.3039817102892,3407.50769873132,Dry,Distracted Driving,4,21075.5325065007,49747.4039611833,South America,1026.33404699205
Canada,2024,July,Saturday,Evening,Rural,Highway,Rainy,238.358674148445,2,30,26-40,Male,0.173580217182278,1,Moderate,0,1,Severe,5,4,14.7707219645392,7349.28788663336,Icy,Speeding,7,21907.8907583997,35785.5746110622,North America,991.770142492707
Canada,2024,January,Saturday,Night,Urban,Highway,Rainy,304.630386325813,1,64,18-25,Male,0.035759796606398,1,Moderate,0,1,Moderate,8,4,20.6540936784951,3486.10554738816,Snow-covered,Speeding,2,41827.9221304069,40082.7240539915,South America,4712.50459656827
Canada,2024,May,Saturday,Morning,Rural,Street,Rainy,224.428898513008,2,74,<18,Male,0.247445236219902,1,Good,1,1,Moderate,16,4,10.1160304636864,9234.46336554206,Icy,Speeding,8,13588.2948896885,17038.9198898182,Asia,4802.28318645998
Canada,2024,August,Saturday,Morning,Rural,Main Road,Rainy,202.937445501095,2,111,26-40,Male,0.196759258295409,1,Good,0,1,Minor,8,1,44.7535204480043,8255.89630993943,Wet,Distracted Driving,5,32722.1546439529,86245.8173860075,Europe,2301.02387963704
Canada,2024,September,Saturday,Night,Urban,Highway,Rainy,373.254055238321,2,110,18-25,Male,0.205097519290226,0,Good,2,0,Minor,17,1,12.8803566470122,667.844895069338,Wet,Distracted Driving,1,9819.22624236812,52024.9108985477,Asia,2507.9546978386
Canada,2024,June,Saturday,Night,Urban,Street,Rainy,442.199540988245,4,47,<18,Male,0.226564208201421,1,Moderate,0,0,Moderate,6,3,47.2687444446517,7669.2122649213,Icy,Weather,7,49522.604227994,47497.8209263593,Europe,1492.71662831557
Canada,2024,June,Saturday,Afternoon,Urban,Highway,Rainy,144.728256153175,1,45,<18,Female,0.153388248849489,1,Good,0,0,Minor,10,0,54.6368472142517,7784.42900294312,Dry,Weather,4,47988.8728689545,81087.1882674894,North America,4446.04937325835
Canada,2024,May,Saturday,Night,Urban,Main Road,Rainy,79.2828311077352,4,69,<18,Male,0.102798140861263,0,Moderate,0,2,Severe,19,4,54.5740720306331,5080.7433701367,Snow-covered,Weather,7,30415.6610662674,87418.2302581862,Europe,1662.36339394364
Canada,2024,July,Saturday,Afternoon,Urban,Highway,Rainy,144.158414665301,3,36,18-25,Male,0.0739395304069061,0,Good,1,2,Minor,17,0,19.9542698751231,7693.1790218131,Icy,Weather,6,13736.624190476,77054.9953987297,Europe,3948.92502899797
Canada,2024,August,Saturday,Morning,Rural,Highway,Foggy,71.2490111246375,3,116,26-40,Male,0.0335630149540516,0,Poor,1,1,Severe,9,2,16.2436458411098,1415.37093801688,Wet,Distracted Driving,6,37478.5578937462,30928.272364801,North America,2106.13490097888
Canada,2024,January,Saturday,Night,Urban,Main Road,Foggy,431.103294767696,4,91,18-25,Male,0.196902973767404,1,Poor,2,0,Severe,0,0,11.9880953026613,5912.36008378377,Dry,Drunk Driving,6,36201.5552605838,42854.6396985991,North America,3804.94264729476
Canada,2024,March,Saturday,Afternoon,Urban,Street,Foggy,144.298872119212,4,38,26-40,Female,0.0010805838021077,1,Good,1,1,Moderate,17,1,22.5882409439808,2824.45332487892,Icy,Drunk Driving,6,12717.2850524497,62421.0833616675,South America,614.343990582293
Canada,2024,August,Saturday,Evening,Rural,Street,Foggy,448.695287198568,1,42,61+,Male,0.080844223782348,0,Moderate,0,2,Moderate,5,4,48.6600163330275,9201.51146323061,Dry,Weather,7,1885.73593957377,61026.3914467367,Asia,3783.83447756386
Canada,2024,May,Saturday,Morning,Urban,Main Road,Foggy,110.204062873463,1,47,41-60,Male,0.203625139937952,0,Moderate,2,0,Severe,5,1,32.774362000022,4257.52931941895,Wet,Speeding,9,21483.8435286369,37466.6579553634,North America,933.799099190072
Canada,2024,August,Saturday,Morning,Rural,Highway,Foggy,388.851925297647,3,57,61+,Male,0.12050895236683,0,Good,0,1,Severe,12,3,17.5776698343499,3209.79933535102,Wet,Distracted Driving,9,46743.0928623989,73880.643623899,Europe,2636.55363140698
Canada,2024,January,Saturday,Night,Urban,Main Road,Foggy,179.453351840388,1,102,26-40,Female,0.034641300254635,0,Moderate,2,1,Moderate,16,3,34.5908592135334,1661.83192151351,Dry,Distracted Driving,5,48595.1315129941,18807.1271744631,North America,3610.39402514939
Canada,2024,March,Saturday,Evening,Rural,Highway,Foggy,394.055854933227,3,107,61+,Female,0.197509718215255,0,Moderate,2,0,Moderate,19,0,6.32138842150345,4347.57938282912,Snow-covered,Speeding,4,15775.283427797,83891.6597232056,Asia,3063.96750208718
Canada,2024,July,Saturday,Afternoon,Urban,Street,Foggy,317.205777232867,1,30,18-25,Female,0.0160373297507286,0,Good,1,1,Severe,9,1,45.8324313646938,5943.26451503213,Snow-covered,Distracted Driving,9,47684.760558452,73454.3145281243,North America,2416.52904537722
Canada,2024,February,Saturday,Night,Urban,Main Road,Foggy,101.898575699531,1,112,<18,Female,0.19536054076372,1,Poor,1,1,Moderate,13,3,28.9721723035466,1901.75629269844,Snow-covered,Weather,6,612.643683188164,14796.8357710954,Australia,3089.6268293748
Canada,2024,January,Saturday,Morning,Urban,Main Road,Foggy,470.06670629269,1,95,<18,Male,0.0986191811170888,0,Good,0,2,Minor,15,4,40.5458257468321,8409.30409856846,Snow-covered,Distracted Driving,2,40596.5243535277,50940.6248513582,South America,2328.13064562056
Canada,2024,September,Saturday,Morning,Rural,Street,Foggy,165.51593649808,1,110,41-60,Female,0.218114940015648,0,Good,2,2,Severe,7,4,17.8583009805416,4073.83106472594,Wet,Drunk Driving,2,691.987467012592,98965.0836903196,Asia,4860.59518985896
Canada,2024,January,Saturday,Night,Rural,Street,Foggy,388.95113075931,3,56,<18,Female,0.0009092490582252,1,Moderate,0,0,Moderate,13,4,30.2344205868054,4626.56619006834,Dry,Drunk Driving,2,3477.33113255174,21663.6361817317,North America,3740.57931092281
Canada,2024,November,Saturday,Morning,Rural,Main Road,Foggy,431.940929810781,1,32,18-25,Female,0.033651995916357,1,Poor,1,0,Severe,17,4,6.81533909985436,9989.1344363732,Snow-covered,Distracted Driving,5,22330.4180130242,72048.2459588918,Asia,268.739987097647
Canada,2024,August,Saturday,Evening,Rural,Highway,Foggy,357.178373849013,2,70,26-40,Male,0.230214259742012,0,Moderate,1,1,Severe,2,1,5.69092097238481,5981.8880888454,Snow-covered,Speeding,9,27132.4219679493,54491.6554995892,Asia,2294.35596189616
Canada,2024,July,Saturday,Morning,Urban,Highway,Foggy,151.372633484046,1,114,<18,Female,0.17140291324529,1,Moderate,0,2,Moderate,11,3,57.4327785358436,1058.4052199088,Wet,Mechanical Failure,0,35612.2999495915,64306.061199617,Europe,734.271988166414
Canada,2024,July,Saturday,Morning,Rural,Highway,Clear,275.84309741411,1,106,<18,Female,0.201085808835183,0,Moderate,2,1,Minor,17,4,18.3952170362568,9473.86747458229,Wet,Mechanical Failure,7,20137.2309522851,96495.7581616625,Australia,3050.99698278393
Canada,2024,June,Saturday,Morning,Rural,Main Road,Clear,462.18263689913,4,95,41-60,Female,0.0018630187284393,0,Moderate,1,1,Moderate,19,0,46.7026449385368,9223.93357348615,Wet,Distracted Driving,4,19452.9495888862,80343.4152708867,Australia,1526.64315825865
Canada,2024,June,Saturday,Afternoon,Rural,Highway,Clear,433.663374683376,4,37,26-40,Female,0.0417259994736497,1,Poor,1,1,Severe,8,0,41.6323402241332,1500.13875030574,Icy,Mechanical Failure,6,8943.89367025613,40131.9021930168,North America,1065.39789720005
Canada,2024,May,Saturday,Evening,Urban,Highway,Clear,296.246591683771,4,98,18-25,Female,0.136831841792158,0,Good,1,2,Moderate,13,0,34.923130658251,5363.40910124033,Wet,Distracted Driving,1,8831.1728900021,65087.7424497488,Australia,3412.42555189297
Canada,2024,April,Saturday,Afternoon,Urban,Main Road,Clear,210.367931270041,3,89,41-60,Male,0.0862008635303443,1,Moderate,2,0,Moderate,11,3,20.4961241872372,3468.15572128071,Snow-covered,Speeding,0,44059.7433268141,1964.51485478208,Australia,1581.72933672115
Canada,2024,March,Saturday,Night,Rural,Main Road,Clear,319.687492703741,3,37,61+,Female,0.0160671303685115,1,Good,1,1,Moderate,3,1,11.6926182436977,2180.98862241612,Wet,Mechanical Failure,6,29767.4825800908,65987.4692942117,Asia,2156.96925185826
Canada,2024,April,Saturday,Night,Rural,Main Road,Clear,278.439010313808,3,85,26-40,Male,0.217254359739953,1,Moderate,2,1,Severe,3,3,11.2163509678568,7400.33693121307,Snow-covered,Speeding,5,16006.5288515606,62236.4593639037,North America,1176.35506040255
Canada,2024,February,Saturday,Morning,Rural,Highway,Clear,200.090840893947,3,109,41-60,Female,0.0499769421233467,1,Moderate,2,2,Minor,18,3,9.92899891845032,4092.98845822893,Snow-covered,Weather,0,10927.652106619,28439.5811781105,Europe,4069.53853859716
Canada,2024,October,Saturday,Night,Rural,Highway,Clear,336.620079597005,3,115,61+,Male,0.1885067577258,0,Good,0,0,Severe,18,1,20.618672675566,6811.59898112888,Icy,Distracted Driving,9,12512.1033991442,95085.0041401822,Asia,270.473224374915
Canada,2024,June,Saturday,Night,Urban,Street,Clear,449.571787070354,2,114,26-40,Female,0.132071886569205,0,Poor,0,2,Minor,16,2,17.9848796965436,2959.27282719631,Icy,Speeding,9,21765.9499607098,33420.7038096118,Europe,4627.08479158188
Canada,2024,January,Saturday,Evening,Urban,Main Road,Clear,98.3746584132697,3,58,26-40,Male,0.0860843961622869,0,Moderate,2,0,Minor,18,2,23.2363162515963,3308.82696603027,Dry,Speeding,0,18003.2029464381,23384.8810899989,South America,4082.00711230655
Canada,2024,March,Monday,Morning,Urban,Street,Windy,279.214189579642,2,41,61+,Female,0.130224544890277,1,Good,1,0,Severe,0,4,12.43961216572,6962.53989840143,Snow-covered,Mechanical Failure,5,22569.2681465744,97107.0593621296,Asia,2885.92413715369
Canada,2024,March,Monday,Afternoon,Urban,Street,Windy,386.185843298678,2,38,<18,Male,0.209309706997453,0,Poor,0,2,Severe,5,2,41.7962610638388,7632.01113682465,Wet,Mechanical Failure,2,2358.44557555163,53082.7760679697,Europe,2749.07389397859
Canada,2024,December,Monday,Night,Rural,Street,Windy,401.382575306718,2,64,<18,Male,0.121477217233352,1,Moderate,1,0,Moderate,18,0,53.7667052558458,1936.73919803935,Dry,Weather,8,35499.3312531883,86173.8632924157,Australia,106.055706219358
Canada,2024,November,Monday,Evening,Rural,Main Road,Windy,497.302102466597,1,57,18-25,Female,0.125361613537058,0,Poor,0,2,Moderate,0,0,18.9450185556409,632.902468628042,Dry,Distracted Driving,2,11471.6682397527,94918.3934195846,South America,1926.95628352693
Canada,2024,February,Monday,Evening,Urban,Highway,Windy,355.660525375412,2,105,61+,Male,0.0144192454955698,0,Good,0,1,Minor,18,0,32.8599704648542,1748.35963389343,Wet,Distracted Driving,0,36302.4735898788,39987.6624312431,Europe,820.141883242135
Canada,2024,June,Monday,Night,Rural,Main Road,Windy,468.39304281064,1,53,26-40,Male,0.149412522959129,0,Moderate,1,1,Moderate,18,1,30.1029657057496,2264.81443432036,Wet,Drunk Driving,0,46975.4414011158,13541.2016516833,North America,234.345004978346
Canada,2024,September,Monday,Night,Urban,Main Road,Windy,140.777065787254,3,105,18-25,Male,0.0432852286085023,0,Moderate,0,0,Minor,4,0,29.343303667354,1423.39739179689,Wet,Distracted Driving,8,23083.2361106777,28629.3320147746,South America,4168.59537162147
Canada,2024,October,Monday,Morning,Rural,Main Road,Windy,64.5551187083905,3,68,26-40,Female,0.236201065023999,0,Good,2,0,Severe,5,4,46.5308194532384,8792.98192826329,Wet,Drunk Driving,4,37821.3635885839,90526.5118018596,Asia,3912.69381005866
Canada,2024,July,Monday,Evening,Urban,Main Road,Windy,499.380382945712,1,75,61+,Female,0.0271951628874665,1,Poor,2,0,Moderate,10,1,38.2546670980383,3311.23368880214,Dry,Mechanical Failure,1,20622.7036036449,12695.0200766117,Australia,276.010093849647
Canada,2024,July,Monday,Morning,Urban,Street,Windy,172.894470639639,4,72,61+,Female,0.0348404988334767,0,Good,0,0,Minor,16,4,26.7268312306996,3567.5246943014,Wet,Weather,9,35699.3784097814,43147.5918153584,South America,4943.68858503173
Canada,2024,December,Monday,Evening,Rural,Highway,Windy,77.1656393981219,4,97,26-40,Male,0.16448921238169,0,Poor,2,0,Moderate,9,1,43.3450668719789,8201.39787550834,Wet,Mechanical Failure,8,2019.46229443507,40218.172528273,Australia,4984.50313871874
Canada,2024,January,Monday,Morning,Rural,Highway,Windy,392.980300555156,1,109,26-40,Female,0.164840935091898,1,Good,0,0,Severe,0,4,47.5100271092679,7961.85929386419,Icy,Speeding,9,36561.7351507315,54326.4820054748,North America,4675.14917173885
Canada,2024,March,Monday,Night,Urban,Highway,Windy,333.560772454197,1,57,<18,Female,0.077638966278229,0,Poor,1,0,Minor,12,0,40.3938668971918,7799.2423115332,Snow-covered,Mechanical Failure,9,5461.48232985486,30478.7268031122,South America,4038.5866676603
Canada,2024,March,Monday,Night,Rural,Main Road,Windy,284.234593191183,3,109,61+,Male,0.121303786956976,0,Good,1,1,Moderate,3,0,27.9937281685266,4653.32800780151,Dry,Drunk Driving,1,10895.0667764414,99815.5946857529,North America,2951.04349327306
Canada,2024,July,Monday,Evening,Urban,Highway,Windy,441.125186320381,4,80,26-40,Male,0.0422766899128209,0,Good,1,1,Minor,12,3,35.1295327334131,5142.79055846467,Snow-covered,Distracted Driving,2,17102.3933185616,72562.3050831203,Asia,1659.90809426077
Canada,2024,September,Monday,Night,Rural,Highway,Snowy,203.237136055486,3,85,26-40,Male,0.230248773832705,1,Poor,0,1,Moderate,3,4,27.2278948974783,1879.63585080192,Snow-covered,Drunk Driving,8,21952.0584438405,54432.5562142747,Asia,4745.7694646836
Canada,2024,September,Monday,Morning,Rural,Street,Snowy,429.848351900577,3,37,26-40,Male,0.0971477781203875,1,Poor,0,1,Minor,8,2,24.4864993350496,7480.81201709023,Snow-covered,Mechanical Failure,4,20956.9900745816,63218.1595821657,Asia,2729.23395602004
Canada,2024,April,Monday,Morning,Rural,Main Road,Snowy,414.488797718119,4,44,18-25,Male,0.0506220718204762,0,Poor,1,2,Moderate,19,0,48.9549784799399,6908.36794878808,Snow-covered,Mechanical Failure,7,5019.91879224858,1059.49767790042,South America,363.611859243201
Canada,2024,March,Monday,Evening,Rural,Highway,Snowy,216.416755926142,4,54,61+,Female,0.174188564886334,1,Moderate,0,2,Moderate,14,2,34.5921321463333,6719.68590414579,Wet,Drunk Driving,5,19485.8055500238,84660.4564423033,Europe,935.407929108201
Canada,2024,April,Monday,Night,Urban,Street,Snowy,315.009560129259,4,102,41-60,Female,0.109913688809988,1,Moderate,2,0,Severe,5,1,40.7440397778765,5835.72372838885,Wet,Distracted Driving,9,5631.20345382497,41210.7378342055,North America,558.688043431182
Canada,2024,April,Monday,Night,Urban,Street,Snowy,201.121194774507,2,49,61+,Male,0.0913019008922507,0,Poor,1,0,Severe,19,2,23.7709222946753,2783.03633030923,Dry,Distracted Driving,6,35545.1510663112,38312.3193625174,Europe,3907.96769917423
Canada,2024,August,Monday,Evening,Urban,Highway,Snowy,232.539059549105,2,90,41-60,Male,0.0738314335780181,0,Poor,2,1,Minor,14,4,44.5726646691183,1964.0010577741,Icy,Distracted Driving,6,12844.4290421889,95907.1195853202,South America,3310.11964561825
Canada,2024,June,Monday,Night,Rural,Street,Snowy,346.586709733976,3,103,41-60,Female,0.20651392378573,1,Poor,2,2,Moderate,17,2,46.9047566825132,9735.43491684674,Dry,Distracted Driving,3,17322.2817385922,48531.4631677193,South America,829.024202748959
Canada,2024,April,Monday,Morning,Urban,Highway,Snowy,113.517448408697,1,84,18-25,Female,0.001461660151447,1,Poor,0,1,Minor,3,4,7.96533765321184,4193.6769777919,Icy,Mechanical Failure,8,48595.665061917,10932.5176568242,South America,3893.9523406723
Canada,2024,August,Monday,Afternoon,Urban,Highway,Snowy,223.414724530094,4,48,41-60,Female,0.0213748088872464,0,Moderate,1,2,Moderate,2,1,22.837696680602,3007.47743574111,Icy,Speeding,1,49770.8990713892,51219.2525318975,Asia,2910.07634575959
Canada,2024,March,Monday,Morning,Rural,Highway,Snowy,461.664440670893,3,34,18-25,Female,0.0846748209353178,1,Moderate,2,0,Severe,17,1,53.8411506994399,8231.24537235965,Icy,Distracted Driving,1,24766.4045733791,22844.13908174,Asia,3157.11214124557
Canada,2024,June,Monday,Night,Urban,Main Road,Snowy,407.087237175769,2,115,26-40,Female,0.0110822854489604,1,Poor,1,2,Minor,14,2,55.2597481813255,1266.46762758345,Wet,Mechanical Failure,9,3573.60568240345,92273.5537739942,Europe,4892.8279712617
Canada,2024,July,Monday,Afternoon,Urban,Street,Snowy,247.443626816294,3,67,<18,Female,0.205543485785476,1,Poor,0,2,Minor,9,2,26.5395886900489,5777.49607888722,Icy,Drunk Driving,9,23479.7028813892,82286.4662110641,North America,541.758063321742
Canada,2024,October,Monday,Morning,Rural,Main Road,Snowy,92.7504719186443,3,117,41-60,Male,0.114610839284551,0,Good,2,1,Moderate,7,1,48.1421094423306,4102.92932097274,Icy,Drunk Driving,3,25266.6645406844,26655.2702895393,South America,1640.08929091889
Canada,2024,April,Monday,Morning,Rural,Street,Snowy,126.899775723836,4,59,26-40,Female,0.171643216861572,1,Poor,0,2,Moderate,7,3,19.008863086383,3495.99267921022,Snow-covered,Drunk Driving,3,3061.76148689704,74068.5207491159,South America,4752.9028598907
Canada,2024,April,Monday,Night,Urban,Highway,Snowy,135.727594276819,3,109,41-60,Male,0.158033550981028,0,Moderate,1,2,Minor,7,1,22.7194682611004,5208.75544340782,Dry,Weather,0,18527.9874938977,55788.4791378335,Europe,379.824416095397
Canada,2024,August,Monday,Afternoon,Rural,Main Road,Snowy,136.881667179227,2,100,41-60,Female,0.224342838394762,1,Good,0,0,Moderate,9,0,13.1551314003977,4210.95200268454,Dry,Distracted Driving,2,11083.1638079646,29711.58422943,Asia,372.102575931557
Canada,2024,April,Monday,Night,Rural,Main Road,Snowy,410.233357738956,2,69,41-60,Female,0.0899090629251153,1,Moderate,2,1,Moderate,0,1,33.1900828382956,7938.40813106311,Snow-covered,Distracted Driving,0,37206.5754021648,73407.2927105203,Australia,2549.45644640546
Canada,2024,January,Monday,Morning,Rural,Main Road,Snowy,440.563509521537,3,114,<18,Female,0.0187290623179812,0,Poor,1,2,Moderate,2,2,28.6455137991185,3327.77072098033,Icy,Mechanical Failure,1,10582.4591924597,87348.9371661115,South America,4893.45898498908
Canada,2024,December,Monday,Evening,Rural,Street,Snowy,295.153157733539,2,105,<18,Male,0.227800563878137,1,Good,2,2,Moderate,8,2,50.3419805098972,8681.73650116438,Icy,Speeding,2,23093.8958692465,52709.7287507958,Europe,1254.21725220778
